name,type,value,date
孟加拉国,BGD,2.71,1967
孟加拉国,BGD,2.73,1968
孟加拉国,BGD,2.74,1969
孟加拉国,BGD,2.74,1970
孟加拉国,BGD,2.81,1971
孟加拉国,BGD,2.86,1972
孟加拉国,BGD,2.92,1973
孟加拉国,BGD,2.97,1974
孟加拉国,BGD,3.02,1975
孟加拉国,BGD,3.05,1976
孟加拉国,BGD,3.07,1977
孟加拉国,BGD,3.07,1978
孟加拉国,BGD,3.06,1979
孟加拉国,BGD,3.05,1980
孟加拉国,BGD,3.06,1981
孟加拉国,BGD,3.06,1982
孟加拉国,BGD,3.05,1983
孟加拉国,BGD,3.03,1984
孟加拉国,BGD,3.00,1985
孟加拉国,BGD,3.03,1986
孟加拉国,BGD,3.06,1987
孟加拉国,BGD,3.08,1988
孟加拉国,BGD,3.10,1989
孟加拉国,BGD,3.12,1990
孟加拉国,BGD,3.18,1991
孟加拉国,BGD,3.23,1992
孟加拉国,BGD,3.28,1993
孟加拉国,BGD,3.32,1994
孟加拉国,BGD,3.37,1995
孟加拉国,BGD,3.47,1996
孟加拉国,BGD,3.56,1997
孟加拉国,BGD,3.65,1998
孟加拉国,BGD,3.74,1999
孟加拉国,BGD,3.83,2000
孟加拉国,BGD,3.92,2001
孟加拉国,BGD,4.01,2002
孟加拉国,BGD,4.09,2003
孟加拉国,BGD,4.18,2004
孟加拉国,BGD,4.26,2005
孟加拉国,BGD,4.37,2006
孟加拉国,BGD,4.46,2007
孟加拉国,BGD,4.55,2008
孟加拉国,BGD,4.63,2009
孟加拉国,BGD,4.69,2010
孟加拉国,BGD,4.79,2011
孟加拉国,BGD,4.88,2012
孟加拉国,BGD,4.95,2013
孟加拉国,BGD,5.01,2014
孟加拉国,BGD,5.04,2015
孟加拉国,BGD,5.08,2016
孟加拉国,BGD,5.10,2017
巴巴多斯,BRB,6.81,1960
巴巴多斯,BRB,6.89,1961
巴巴多斯,BRB,6.95,1962
巴巴多斯,BRB,7.00,1963
巴巴多斯,BRB,7.08,1964
巴巴多斯,BRB,7.19,1965
巴巴多斯,BRB,7.36,1966
巴巴多斯,BRB,7.58,1967
巴巴多斯,BRB,7.82,1968
巴巴多斯,BRB,8.05,1969
巴巴多斯,BRB,8.26,1970
巴巴多斯,BRB,8.48,1971
巴巴多斯,BRB,8.74,1972
巴巴多斯,BRB,9.08,1973
巴巴多斯,BRB,9.49,1974
巴巴多斯,BRB,9.91,1975
巴巴多斯,BRB,10.07,1976
巴巴多斯,BRB,10.20,1977
巴巴多斯,BRB,10.31,1978
巴巴多斯,BRB,10.43,1979
巴巴多斯,BRB,10.53,1980
巴巴多斯,BRB,10.58,1981
巴巴多斯,BRB,10.58,1982
巴巴多斯,BRB,10.52,1983
巴巴多斯,BRB,10.44,1984
巴巴多斯,BRB,10.35,1985
巴巴多斯,BRB,10.30,1986
巴巴多斯,BRB,10.25,1987
巴巴多斯,BRB,10.19,1988
巴巴多斯,BRB,10.13,1989
巴巴多斯,BRB,10.09,1990
巴巴多斯,BRB,10.19,1991
巴巴多斯,BRB,10.31,1992
巴巴多斯,BRB,10.44,1993
巴巴多斯,BRB,10.56,1994
巴巴多斯,BRB,10.68,1995
巴巴多斯,BRB,10.82,1996
巴巴多斯,BRB,10.98,1997
巴巴多斯,BRB,11.14,1998
巴巴多斯,BRB,11.32,1999
巴巴多斯,BRB,11.53,2000
巴巴多斯,BRB,11.58,2001
巴巴多斯,BRB,11.62,2002
巴巴多斯,BRB,11.66,2003
巴巴多斯,BRB,11.69,2004
巴巴多斯,BRB,11.72,2005
巴巴多斯,BRB,11.82,2006
巴巴多斯,BRB,11.92,2007
巴巴多斯,BRB,12.06,2008
巴巴多斯,BRB,12.23,2009
巴巴多斯,BRB,12.47,2010
巴巴多斯,BRB,12.73,2011
巴巴多斯,BRB,13.03,2012
巴巴多斯,BRB,13.38,2013
巴巴多斯,BRB,13.76,2014
巴巴多斯,BRB,14.16,2015
巴巴多斯,BRB,14.55,2016
巴巴多斯,BRB,14.95,2017
白俄罗斯,BLR,8.37,1960
白俄罗斯,BLR,8.31,1961
白俄罗斯,BLR,8.26,1962
白俄罗斯,BLR,8.22,1963
白俄罗斯,BLR,8.21,1964
白俄罗斯,BLR,8.23,1965
白俄罗斯,BLR,8.36,1966
白俄罗斯,BLR,8.52,1967
白俄罗斯,BLR,8.70,1968
白俄罗斯,BLR,8.88,1969
白俄罗斯,BLR,9.04,1970
白俄罗斯,BLR,9.26,1971
白俄罗斯,BLR,9.45,1972
白俄罗斯,BLR,9.63,1973
白俄罗斯,BLR,9.82,1974
白俄罗斯,BLR,10.03,1975
白俄罗斯,BLR,10.24,1976
白俄罗斯,BLR,10.47,1977
白俄罗斯,BLR,10.67,1978
白俄罗斯,BLR,10.78,1979
白俄罗斯,BLR,10.77,1980
白俄罗斯,BLR,10.68,1981
白俄罗斯,BLR,10.49,1982
白俄罗斯,BLR,10.26,1983
白俄罗斯,BLR,10.08,1984
白俄罗斯,BLR,9.99,1985
白俄罗斯,BLR,10.01,1986
白俄罗斯,BLR,10.10,1987
白俄罗斯,BLR,10.24,1988
白俄罗斯,BLR,10.44,1989
白俄罗斯,BLR,10.69,1990
白俄罗斯,BLR,11.03,1991
白俄罗斯,BLR,11.42,1992
白俄罗斯,BLR,11.81,1993
白俄罗斯,BLR,12.17,1994
白俄罗斯,BLR,12.45,1995
白俄罗斯,BLR,12.76,1996
白俄罗斯,BLR,12.97,1997
白俄罗斯,BLR,13.12,1998
白俄罗斯,BLR,13.29,1999
白俄罗斯,BLR,13.50,2000
白俄罗斯,BLR,13.81,2001
白俄罗斯,BLR,14.17,2002
白俄罗斯,BLR,14.49,2003
白俄罗斯,BLR,14.70,2004
白俄罗斯,BLR,14.74,2005
白俄罗斯,BLR,14.73,2006
白俄罗斯,BLR,14.59,2007
白俄罗斯,BLR,14.36,2008
白俄罗斯,BLR,14.14,2009
白俄罗斯,BLR,13.99,2010
白俄罗斯,BLR,13.98,2011
白俄罗斯,BLR,14.03,2012
白俄罗斯,BLR,14.11,2013
白俄罗斯,BLR,14.22,2014
白俄罗斯,BLR,14.34,2015
白俄罗斯,BLR,14.56,2016
白俄罗斯,BLR,14.80,2017
比利时,BEL,11.87,1960
比利时,BEL,12.02,1961
比利时,BEL,12.17,1962
比利时,BEL,12.32,1963
比利时,BEL,12.47,1964
比利时,BEL,12.61,1965
比利时,BEL,12.81,1966
比利时,BEL,13.00,1967
比利时,BEL,13.17,1968
比利时,BEL,13.32,1969
比利时,BEL,13.44,1970
比利时,BEL,13.63,1971
比利时,BEL,13.77,1972
比利时,BEL,13.88,1973
比利时,BEL,13.97,1974
比利时,BEL,14.05,1975
比利时,BEL,14.21,1976
比利时,BEL,14.37,1977
比利时,BEL,14.49,1978
比利时,BEL,14.52,1979
比利时,BEL,14.45,1980
比利时,BEL,14.37,1981
比利时,BEL,14.19,1982
比利时,BEL,13.96,1983
比利时,BEL,13.80,1984
比利时,BEL,13.76,1985
比利时,BEL,13.91,1986
比利时,BEL,14.16,1987
比利时,BEL,14.47,1988
比利时,BEL,14.76,1989
比利时,BEL,14.99,1990
比利时,BEL,15.25,1991
比利时,BEL,15.46,1992
比利时,BEL,15.62,1993
比利时,BEL,15.77,1994
比利时,BEL,15.93,1995
比利时,BEL,16.14,1996
比利时,BEL,16.35,1997
比利时,BEL,16.55,1998
比利时,BEL,16.72,1999
比利时,BEL,16.87,2000
比利时,BEL,17.01,2001
比利时,BEL,17.12,2002
比利时,BEL,17.21,2003
比利时,BEL,17.26,2004
比利时,BEL,17.29,2005
比利时,BEL,17.31,2006
比利时,BEL,17.29,2007
比利时,BEL,17.26,2008
比利时,BEL,17.26,2009
比利时,BEL,17.33,2010
比利时,BEL,17.43,2011
比利时,BEL,17.60,2012
比利时,BEL,17.79,2013
比利时,BEL,17.98,2014
比利时,BEL,18.14,2015
比利时,BEL,18.37,2016
比利时,BEL,18.57,2017
伯利兹,BLZ,4.15,1960
伯利兹,BLZ,4.18,1961
伯利兹,BLZ,4.21,1962
伯利兹,BLZ,4.23,1963
伯利兹,BLZ,4.25,1964
伯利兹,BLZ,4.25,1965
伯利兹,BLZ,4.27,1966
伯利兹,BLZ,4.28,1967
伯利兹,BLZ,4.28,1968
伯利兹,BLZ,4.28,1969
伯利兹,BLZ,4.29,1970
伯利兹,BLZ,4.35,1971
伯利兹,BLZ,4.40,1972
伯利兹,BLZ,4.45,1973
伯利兹,BLZ,4.51,1974
伯利兹,BLZ,4.56,1975
伯利兹,BLZ,4.58,1976
伯利兹,BLZ,4.59,1977
伯利兹,BLZ,4.59,1978
伯利兹,BLZ,4.56,1979
伯利兹,BLZ,4.49,1980
伯利兹,BLZ,4.46,1981
伯利兹,BLZ,4.41,1982
伯利兹,BLZ,4.34,1983
伯利兹,BLZ,4.26,1984
伯利兹,BLZ,4.18,1985
伯利兹,BLZ,4.15,1986
伯利兹,BLZ,4.12,1987
伯利兹,BLZ,4.11,1988
伯利兹,BLZ,4.11,1989
伯利兹,BLZ,4.13,1990
伯利兹,BLZ,4.19,1991
伯利兹,BLZ,4.27,1992
伯利兹,BLZ,4.36,1993
伯利兹,BLZ,4.45,1994
伯利兹,BLZ,4.53,1995
伯利兹,BLZ,4.39,1996
伯利兹,BLZ,4.25,1997
伯利兹,BLZ,4.12,1998
伯利兹,BLZ,4.01,1999
伯利兹,BLZ,3.91,2000
伯利兹,BLZ,3.80,2001
伯利兹,BLZ,3.70,2002
伯利兹,BLZ,3.59,2003
伯利兹,BLZ,3.48,2004
伯利兹,BLZ,3.35,2005
伯利兹,BLZ,3.42,2006
伯利兹,BLZ,3.49,2007
伯利兹,BLZ,3.58,2008
伯利兹,BLZ,3.68,2009
伯利兹,BLZ,3.82,2010
伯利兹,BLZ,3.80,2011
伯利兹,BLZ,3.77,2012
伯利兹,BLZ,3.76,2013
伯利兹,BLZ,3.75,2014
伯利兹,BLZ,3.76,2015
伯利兹,BLZ,3.80,2016
伯利兹,BLZ,3.85,2017
贝宁,BEN,5.02,1960
贝宁,BEN,4.98,1961
贝宁,BEN,4.92,1962
贝宁,BEN,4.84,1963
贝宁,BEN,4.73,1964
贝宁,BEN,4.61,1965
贝宁,BEN,4.65,1966
贝宁,BEN,4.67,1967
贝宁,BEN,4.68,1968
贝宁,BEN,4.67,1969
贝宁,BEN,4.65,1970
贝宁,BEN,4.67,1971
贝宁,BEN,4.67,1972
贝宁,BEN,4.66,1973
贝宁,BEN,4.63,1974
贝宁,BEN,4.59,1975
贝宁,BEN,4.57,1976
贝宁,BEN,4.54,1977
贝宁,BEN,4.49,1978
贝宁,BEN,4.43,1979
贝宁,BEN,4.36,1980
贝宁,BEN,4.31,1981
贝宁,BEN,4.26,1982
贝宁,BEN,4.19,1983
贝宁,BEN,4.12,1984
贝宁,BEN,4.04,1985
贝宁,BEN,3.99,1986
贝宁,BEN,3.94,1987
贝宁,BEN,3.88,1988
贝宁,BEN,3.82,1989
贝宁,BEN,3.75,1990
贝宁,BEN,3.70,1991
贝宁,BEN,3.64,1992
贝宁,BEN,3.58,1993
贝宁,BEN,3.53,1994
贝宁,BEN,3.48,1995
贝宁,BEN,3.43,1996
贝宁,BEN,3.39,1997
贝宁,BEN,3.34,1998
贝宁,BEN,3.30,1999
贝宁,BEN,3.26,2000
贝宁,BEN,3.23,2001
贝宁,BEN,3.21,2002
贝宁,BEN,3.18,2003
贝宁,BEN,3.17,2004
贝宁,BEN,3.16,2005
贝宁,BEN,3.17,2006
贝宁,BEN,3.19,2007
贝宁,BEN,3.21,2008
贝宁,BEN,3.23,2009
贝宁,BEN,3.23,2010
贝宁,BEN,3.24,2011
贝宁,BEN,3.24,2012
贝宁,BEN,3.23,2013
贝宁,BEN,3.23,2014
贝宁,BEN,3.23,2015
贝宁,BEN,3.24,2016
贝宁,BEN,3.24,2017
不丹,BTN,2.36,1960
不丹,BTN,2.37,1961
不丹,BTN,2.38,1962
不丹,BTN,2.38,1963
不丹,BTN,2.37,1964
不丹,BTN,2.35,1965
不丹,BTN,2.36,1966
不丹,BTN,2.37,1967
不丹,BTN,2.36,1968
不丹,BTN,2.36,1969
不丹,BTN,2.34,1970
不丹,BTN,2.36,1971
不丹,BTN,2.37,1972
不丹,BTN,2.38,1973
不丹,BTN,2.38,1974
不丹,BTN,2.38,1975
不丹,BTN,2.41,1976
不丹,BTN,2.42,1977
不丹,BTN,2.44,1978
不丹,BTN,2.45,1979
不丹,BTN,2.46,1980
不丹,BTN,2.50,1981
不丹,BTN,2.53,1982
不丹,BTN,2.56,1983
不丹,BTN,2.59,1984
不丹,BTN,2.61,1985
不丹,BTN,2.65,1986
不丹,BTN,2.69,1987
不丹,BTN,2.72,1988
不丹,BTN,2.76,1989
不丹,BTN,2.80,1990
不丹,BTN,2.87,1991
不丹,BTN,2.95,1992
不丹,BTN,3.02,1993
不丹,BTN,3.08,1994
不丹,BTN,3.12,1995
不丹,BTN,3.21,1996
不丹,BTN,3.29,1997
不丹,BTN,3.37,1998
不丹,BTN,3.45,1999
不丹,BTN,3.52,2000
不丹,BTN,3.58,2001
不丹,BTN,3.63,2002
不丹,BTN,3.69,2003
不丹,BTN,3.74,2004
不丹,BTN,3.79,2005
不丹,BTN,3.87,2006
不丹,BTN,3.94,2007
不丹,BTN,4.01,2008
不丹,BTN,4.09,2009
不丹,BTN,4.17,2010
不丹,BTN,4.27,2011
不丹,BTN,4.37,2012
不丹,BTN,4.48,2013
不丹,BTN,4.58,2014
不丹,BTN,4.68,2015
不丹,BTN,4.79,2016
不丹,BTN,4.88,2017
玻利维亚,BOL,4.60,1960
玻利维亚,BOL,4.53,1961
玻利维亚,BOL,4.44,1962
玻利维亚,BOL,4.34,1963
玻利维亚,BOL,4.24,1964
玻利维亚,BOL,4.14,1965
玻利维亚,BOL,4.09,1966
玻利维亚,BOL,4.03,1967
玻利维亚,BOL,3.97,1968
玻利维亚,BOL,3.91,1969
玻利维亚,BOL,3.84,1970
玻利维亚,BOL,3.82,1971
玻利维亚,BOL,3.80,1972
玻利维亚,BOL,3.77,1973
玻利维亚,BOL,3.74,1974
玻利维亚,BOL,3.71,1975
玻利维亚,BOL,3.74,1976
玻利维亚,BOL,3.76,1977
玻利维亚,BOL,3.78,1978
玻利维亚,BOL,3.80,1979
玻利维亚,BOL,3.80,1980
玻利维亚,BOL,3.85,1981
玻利维亚,BOL,3.89,1982
玻利维亚,BOL,3.93,1983
玻利维亚,BOL,3.97,1984
玻利维亚,BOL,4.02,1985
玻利维亚,BOL,4.09,1986
玻利维亚,BOL,4.16,1987
玻利维亚,BOL,4.23,1988
玻利维亚,BOL,4.31,1989
玻利维亚,BOL,4.41,1990
玻利维亚,BOL,4.48,1991
玻利维亚,BOL,4.56,1992
玻利维亚,BOL,4.64,1993
玻利维亚,BOL,4.72,1994
玻利维亚,BOL,4.79,1995
玻利维亚,BOL,4.85,1996
玻利维亚,BOL,4.91,1997
玻利维亚,BOL,4.97,1998
玻利维亚,BOL,5.02,1999
玻利维亚,BOL,5.06,2000
玻利维亚,BOL,5.12,2001
玻利维亚,BOL,5.18,2002
玻利维亚,BOL,5.23,2003
玻利维亚,BOL,5.31,2004
玻利维亚,BOL,5.39,2005
玻利维亚,BOL,5.49,2006
玻利维亚,BOL,5.60,2007
玻利维亚,BOL,5.72,2008
玻利维亚,BOL,5.84,2009
玻利维亚,BOL,5.95,2010
玻利维亚,BOL,6.05,2011
玻利维亚,BOL,6.14,2012
玻利维亚,BOL,6.23,2013
玻利维亚,BOL,6.34,2014
玻利维亚,BOL,6.47,2015
玻利维亚,BOL,6.58,2016
玻利维亚,BOL,6.70,2017
波斯尼亚和黑塞哥维那,BIH,3.44,1960
波斯尼亚和黑塞哥维那,BIH,3.54,1961
波斯尼亚和黑塞哥维那,BIH,3.65,1962
波斯尼亚和黑塞哥维那,BIH,3.77,1963
波斯尼亚和黑塞哥维那,BIH,3.89,1964
波斯尼亚和黑塞哥维那,BIH,4.00,1965
波斯尼亚和黑塞哥维那,BIH,4.11,1966
波斯尼亚和黑塞哥维那,BIH,4.22,1967
波斯尼亚和黑塞哥维那,BIH,4.31,1968
波斯尼亚和黑塞哥维那,BIH,4.40,1969
波斯尼亚和黑塞哥维那,BIH,4.50,1970
波斯尼亚和黑塞哥维那,BIH,4.69,1971
波斯尼亚和黑塞哥维那,BIH,4.87,1972
波斯尼亚和黑塞哥维那,BIH,5.03,1973
波斯尼亚和黑塞哥维那,BIH,5.17,1974
波斯尼亚和黑塞哥维那,BIH,5.29,1975
波斯尼亚和黑塞哥维那,BIH,5.44,1976
波斯尼亚和黑塞哥维那,BIH,5.58,1977
波斯尼亚和黑塞哥维那,BIH,5.70,1978
波斯尼亚和黑塞哥维那,BIH,5.77,1979
波斯尼亚和黑塞哥维那,BIH,5.79,1980
波斯尼亚和黑塞哥维那,BIH,5.75,1981
波斯尼亚和黑塞哥维那,BIH,5.66,1982
波斯尼亚和黑塞哥维那,BIH,5.56,1983
波斯尼亚和黑塞哥维那,BIH,5.48,1984
波斯尼亚和黑塞哥维那,BIH,5.46,1985
波斯尼亚和黑塞哥维那,BIH,5.57,1986
波斯尼亚和黑塞哥维那,BIH,5.74,1987
波斯尼亚和黑塞哥维那,BIH,5.96,1988
波斯尼亚和黑塞哥维那,BIH,6.24,1989
波斯尼亚和黑塞哥维那,BIH,6.58,1990
波斯尼亚和黑塞哥维那,BIH,7.04,1991
波斯尼亚和黑塞哥维那,BIH,7.55,1992
波斯尼亚和黑塞哥维那,BIH,8.09,1993
波斯尼亚和黑塞哥维那,BIH,8.65,1994
波斯尼亚和黑塞哥维那,BIH,9.20,1995
波斯尼亚和黑塞哥维那,BIH,9.58,1996
波斯尼亚和黑塞哥维那,BIH,9.91,1997
波斯尼亚和黑塞哥维那,BIH,10.23,1998
波斯尼亚和黑塞哥维那,BIH,10.57,1999
波斯尼亚和黑塞哥维那,BIH,10.96,2000
波斯尼亚和黑塞哥维那,BIH,11.48,2001
波斯尼亚和黑塞哥维那,BIH,12.08,2002
波斯尼亚和黑塞哥维那,BIH,12.67,2003
波斯尼亚和黑塞哥维那,BIH,13.16,2004
波斯尼亚和黑塞哥维那,BIH,13.49,2005
波斯尼亚和黑塞哥维那,BIH,13.73,2006
波斯尼亚和黑塞哥维那,BIH,13.80,2007
波斯尼亚和黑塞哥维那,BIH,13.79,2008
波斯尼亚和黑塞哥维那,BIH,13.81,2009
波斯尼亚和黑塞哥维那,BIH,13.93,2010
波斯尼亚和黑塞哥维那,BIH,14.16,2011
波斯尼亚和黑塞哥维那,BIH,14.48,2012
波斯尼亚和黑塞哥维那,BIH,14.86,2013
波斯尼亚和黑塞哥维那,BIH,15.28,2014
波斯尼亚和黑塞哥维那,BIH,15.72,2015
波斯尼亚和黑塞哥维那,BIH,16.13,2016
波斯尼亚和黑塞哥维那,BIH,16.57,2017
博茨瓦纳,BWA,3.98,1960
博茨瓦纳,BWA,3.90,1961
博茨瓦纳,BWA,3.80,1962
博茨瓦纳,BWA,3.67,1963
博茨瓦纳,BWA,3.56,1964
博茨瓦纳,BWA,3.46,1965
博茨瓦纳,BWA,3.41,1966
博茨瓦纳,BWA,3.37,1967
博茨瓦纳,BWA,3.33,1968
博茨瓦纳,BWA,3.27,1969
博茨瓦纳,BWA,3.19,1970
博茨瓦纳,BWA,3.13,1971
博茨瓦纳,BWA,3.06,1972
博茨瓦纳,BWA,2.98,1973
博茨瓦纳,BWA,2.89,1974
博茨瓦纳,BWA,2.79,1975
博茨瓦纳,BWA,2.72,1976
博茨瓦纳,BWA,2.65,1977
博茨瓦纳,BWA,2.58,1978
博茨瓦纳,BWA,2.51,1979
博茨瓦纳,BWA,2.46,1980
博茨瓦纳,BWA,2.43,1981
博茨瓦纳,BWA,2.41,1982
博茨瓦纳,BWA,2.40,1983
博茨瓦纳,BWA,2.40,1984
博茨瓦纳,BWA,2.42,1985
博茨瓦纳,BWA,2.45,1986
博茨瓦纳,BWA,2.50,1987
博茨瓦纳,BWA,2.56,1988
博茨瓦纳,BWA,2.60,1989
博茨瓦纳,BWA,2.63,1990
博茨瓦纳,BWA,2.66,1991
博茨瓦纳,BWA,2.67,1992
博茨瓦纳,BWA,2.68,1993
博茨瓦纳,BWA,2.70,1994
博茨瓦纳,BWA,2.72,1995
博茨瓦纳,BWA,2.76,1996
博茨瓦纳,BWA,2.81,1997
博茨瓦纳,BWA,2.86,1998
博茨瓦纳,BWA,2.91,1999
博茨瓦纳,BWA,2.96,2000
博茨瓦纳,BWA,3.02,2001
博茨瓦纳,BWA,3.09,2002
博茨瓦纳,BWA,3.15,2003
博茨瓦纳,BWA,3.21,2004
博茨瓦纳,BWA,3.26,2005
博茨瓦纳,BWA,3.32,2006
博茨瓦纳,BWA,3.38,2007
博茨瓦纳,BWA,3.43,2008
博茨瓦纳,BWA,3.47,2009
博茨瓦纳,BWA,3.51,2010
博茨瓦纳,BWA,3.55,2011
博茨瓦纳,BWA,3.57,2012
博茨瓦纳,BWA,3.60,2013
博茨瓦纳,BWA,3.65,2014
博茨瓦纳,BWA,3.73,2015
博茨瓦纳,BWA,3.82,2016
博茨瓦纳,BWA,3.94,2017
巴西,BRA,3.15,1960
巴西,BRA,3.20,1961
巴西,BRA,3.24,1962
巴西,BRA,3.29,1963
巴西,BRA,3.32,1964
巴西,BRA,3.34,1965
巴西,BRA,3.37,1966
巴西,BRA,3.39,1967
巴西,BRA,3.40,1968
巴西,BRA,3.42,1969
巴西,BRA,3.44,1970
巴西,BRA,3.48,1971
巴西,BRA,3.52,1972
巴西,BRA,3.56,1973
巴西,BRA,3.59,1974
巴西,BRA,3.63,1975
巴西,BRA,3.67,1976
巴西,BRA,3.70,1977
巴西,BRA,3.73,1978
巴西,BRA,3.75,1979
巴西,BRA,3.76,1980
巴西,BRA,3.78,1981
巴西,BRA,3.79,1982
巴西,BRA,3.80,1983
巴西,BRA,3.81,1984
巴西,BRA,3.83,1985
巴西,BRA,3.86,1986
巴西,BRA,3.90,1987
巴西,BRA,3.94,1988
巴西,BRA,3.99,1989
巴西,BRA,4.04,1990
巴西,BRA,4.14,1991
巴西,BRA,4.24,1992
巴西,BRA,4.33,1993
巴西,BRA,4.42,1994
巴西,BRA,4.49,1995
巴西,BRA,4.61,1996
巴西,BRA,4.72,1997
巴西,BRA,4.82,1998
巴西,BRA,4.94,1999
巴西,BRA,5.07,2000
巴西,BRA,5.22,2001
巴西,BRA,5.39,2002
巴西,BRA,5.57,2003
巴西,BRA,5.74,2004
巴西,BRA,5.91,2005
巴西,BRA,6.07,2006
巴西,BRA,6.22,2007
巴西,BRA,6.38,2008
巴西,BRA,6.55,2009
巴西,BRA,6.73,2010
巴西,BRA,6.95,2011
巴西,BRA,7.18,2012
巴西,BRA,7.42,2013
巴西,BRA,7.68,2014
巴西,BRA,7.96,2015
巴西,BRA,8.25,2016
巴西,BRA,8.55,2017
文莱达鲁萨兰国,BRN,3.94,1960
文莱达鲁萨兰国,BRN,3.91,1961
文莱达鲁萨兰国,BRN,3.86,1962
文莱达鲁萨兰国,BRN,3.81,1963
文莱达鲁萨兰国,BRN,3.76,1964
文莱达鲁萨兰国,BRN,3.73,1965
文莱达鲁萨兰国,BRN,3.67,1966
文莱达鲁萨兰国,BRN,3.63,1967
文莱达鲁萨兰国,BRN,3.60,1968
文莱达鲁萨兰国,BRN,3.58,1969
文莱达鲁萨兰国,BRN,3.57,1970
文莱达鲁萨兰国,BRN,3.56,1971
文莱达鲁萨兰国,BRN,3.54,1972
文莱达鲁萨兰国,BRN,3.52,1973
文莱达鲁萨兰国,BRN,3.51,1974
文莱达鲁萨兰国,BRN,3.52,1975
文莱达鲁萨兰国,BRN,3.43,1976
文莱达鲁萨兰国,BRN,3.32,1977
文莱达鲁萨兰国,BRN,3.20,1978
文莱达鲁萨兰国,BRN,3.04,1979
文莱达鲁萨兰国,BRN,2.86,1980
文莱达鲁萨兰国,BRN,2.86,1981
文莱达鲁萨兰国,BRN,2.85,1982
文莱达鲁萨兰国,BRN,2.84,1983
文莱达鲁萨兰国,BRN,2.83,1984
文莱达鲁萨兰国,BRN,2.82,1985
文莱达鲁萨兰国,BRN,2.80,1986
文莱达鲁萨兰国,BRN,2.78,1987
文莱达鲁萨兰国,BRN,2.75,1988
文莱达鲁萨兰国,BRN,2.70,1989
文莱达鲁萨兰国,BRN,2.64,1990
文莱达鲁萨兰国,BRN,2.64,1991
文莱达鲁萨兰国,BRN,2.63,1992
文莱达鲁萨兰国,BRN,2.62,1993
文莱达鲁萨兰国,BRN,2.63,1994
文莱达鲁萨兰国,BRN,2.66,1995
文莱达鲁萨兰国,BRN,2.60,1996
文莱达鲁萨兰国,BRN,2.54,1997
文莱达鲁萨兰国,BRN,2.50,1998
文莱达鲁萨兰国,BRN,2.45,1999
文莱达鲁萨兰国,BRN,2.40,2000
文莱达鲁萨兰国,BRN,2.52,2001
文莱达鲁萨兰国,BRN,2.63,2002
文莱达鲁萨兰国,BRN,2.74,2003
文莱达鲁萨兰国,BRN,2.85,2004
文莱达鲁萨兰国,BRN,2.97,2005
文莱达鲁萨兰国,BRN,3.10,2006
文莱达鲁萨兰国,BRN,3.21,2007
文莱达鲁萨兰国,BRN,3.29,2008
文莱达鲁萨兰国,BRN,3.36,2009
文莱达鲁萨兰国,BRN,3.40,2010
文莱达鲁萨兰国,BRN,3.49,2011
文莱达鲁萨兰国,BRN,3.60,2012
文莱达鲁萨兰国,BRN,3.73,2013
文莱达鲁萨兰国,BRN,3.89,2014
文莱达鲁萨兰国,BRN,4.10,2015
文莱达鲁萨兰国,BRN,4.32,2016
文莱达鲁萨兰国,BRN,4.59,2017
保加利亚,BGR,7.58,1960
保加利亚,BGR,7.70,1961
保加利亚,BGR,7.85,1962
保加利亚,BGR,8.02,1963
保加利亚,BGR,8.21,1964
保加利亚,BGR,8.42,1965
保加利亚,BGR,8.64,1966
保加利亚,BGR,8.87,1967
保加利亚,BGR,9.11,1968
保加利亚,BGR,9.36,1969
保加利亚,BGR,9.62,1970
保加利亚,BGR,9.88,1971
保加利亚,BGR,10.13,1972
保加利亚,BGR,10.38,1973
保加利亚,BGR,10.62,1974
保加利亚,BGR,10.86,1975
保加利亚,BGR,11.13,1976
保加利亚,BGR,11.40,1977
保加利亚,BGR,11.65,1978
保加利亚,BGR,11.80,1979
保加利亚,BGR,11.85,1980
保加利亚,BGR,11.79,1981
保加利亚,BGR,11.63,1982
保加利亚,BGR,11.43,1983
保加利亚,BGR,11.31,1984
保加利亚,BGR,11.33,1985
保加利亚,BGR,11.58,1986
保加利亚,BGR,11.94,1987
保加利亚,BGR,12.35,1988
保加利亚,BGR,12.76,1989
保加利亚,BGR,13.14,1990
保加利亚,BGR,13.58,1991
保加利亚,BGR,13.98,1992
保加利亚,BGR,14.37,1993
保加利亚,BGR,14.74,1994
保加利亚,BGR,15.10,1995
保加利亚,BGR,15.48,1996
保加利亚,BGR,15.84,1997
保加利亚,BGR,16.15,1998
保加利亚,BGR,16.41,1999
保加利亚,BGR,16.59,2000
保加利亚,BGR,16.85,2001
保加利亚,BGR,17.04,2002
保加利亚,BGR,17.17,2003
保加利亚,BGR,17.27,2004
保加利亚,BGR,17.35,2005
保加利亚,BGR,17.49,2006
保加利亚,BGR,17.61,2007
保加利亚,BGR,17.73,2008
保加利亚,BGR,17.90,2009
保加利亚,BGR,18.12,2010
保加利亚,BGR,18.47,2011
保加利亚,BGR,18.87,2012
保加利亚,BGR,19.31,2013
保加利亚,BGR,19.72,2014
保加利亚,BGR,20.08,2015
保加利亚,BGR,20.47,2016
保加利亚,BGR,20.80,2017
布基纳法索,BFA,2.33,1960
布基纳法索,BFA,2.39,1961
布基纳法索,BFA,2.44,1962
布基纳法索,BFA,2.48,1963
